,question_id,correctly_answered,incorrectly_answered,not_answered,avg_marks_correct,avg_marks_incorrect,avg_marks_na,f1,f2
651,652,177,107,11,29.096,17.2056,17.0612,0.009470165424631317,0.3212875037798879
652,653,234,54,15,31.1239,15.0,18.0,0.013092915068781106,0.47405650132470356
653,654,223,95,9,30.0404,15.6842,19.225,0.012105499427040449,0.43950888481252137
654,655,179,100,11,27.6927,12.46,15.0682,0.009274652993026333,0.3036197534359257
655,656,202,85,10,26.8564,11.6941,13.9608,0.010251515615676545,0.3267944845077255
656,657,113,166,21,35.0442,22.006,25.1719,0.0068583577797655115,0.2721226281523583
657,658,273,37,5,27.9817,11.4865,15.3333,0.014278179849352295,0.4718774069058833
658,659,235,87,4,28.3574,13.3218,15.4828,0.012346688686613089,0.4167492269332693
659,660,131,78,44,27.0305,9.2051,16.5704,0.006662957927244205,0.21903849985930512
660,661,252,64,5,30.8095,16.2031,17.625,0.014070765943220296,0.504427327212949
661,662,124,90,44,33.0887,22.5222,26.7097,0.007155963202415494,0.2814596804106717
662,663,128,163,8,29.3906,21.0,19.413,0.006901367754605007,0.23694778220447452
663,664,293,71,4,29.8191,13.0704,13.6486,0.015821475300666066,0.5847186707966289
664,665,106,151,27,30.4717,18.2914,25.6957,0.005829432502443602,0.2118463588970195
665,666,285,46,1,31.4632,18.2609,15.0667,0.016014859945448393,0.5882962037868098
666,667,213,89,8,28.2441,15.7303,16.8649,0.011164234700620347,0.37846601096603233
667,668,124,90,38,35.5887,24.1,23.7188,0.007594385502739592,0.31014389856559926
668,669,163,94,42,35.0982,16.5532,29.75,0.009817118457419541,0.4025653551444105
669,670,150,96,27,36.3067,18.2188,20.7849,0.009160644159335426,0.3886536131312651
670,671,86,63,75,31.5233,25.0317,27.3261,0.004870993885356365,0.1810607595709445
671,672,228,100,5,30.6754,18.04,15.4375,0.012560440553750342,0.4514438394696098
672,673,54,122,51,34.3148,23.7869,28.8614,0.0031506802784223784,0.13027796758161694
673,674,18,227,28,31.5556,19.9956,20.7647,0.0010224391175125884,0.03980677939619219
674,675,144,149,23,34.4375,24.3154,26.9265,0.008528152926443525,0.3500540479725794
675,676,231,52,19,28.4632,14.7308,19.9833,0.012056230105740614,0.4342179342804854
676,677,228,74,7,33.2193,11.6486,14.1429,0.013272716915225332,0.5031614643771
677,678,273,41,8,28.707,15.1951,18.0,0.014446013815386242,0.49269354289558714
678,679,235,62,6,29.9787,17.0161,19.7222,0.012719781767612818,0.45673594304614984
679,680,217,97,6,28.7143,15.2062,16.425,0.011458611113811907,0.38633062325606293
680,681,164,158,6,28.2012,20.2405,18.5385,0.008561903241980324,0.2924727666198696
681,682,36,132,59,23.3333,17.2955,24.4857,0.0016651454393965754,0.051870421255132824
682,683,189,96,16,26.7672,13.4792,17.1774,0.00950687056050718,0.30708675351767273
683,684,210,85,28,31.2857,11.5647,17.7474,0.011697003417286838,0.43703306344294496
684,685,207,78,15,30.2995,13.6538,20.25,0.011333801546124648,0.40543596123137776
685,686,81,98,61,35.4691,22.6837,31.9753,0.00489512927414865,0.20524904015844667
686,687,59,219,38,29.9661,17.516,19.2417,0.0032224739177773086,0.11578605927458727
687,688,156,88,38,33.3397,17.3636,27.3223,0.009031827192425452,0.3547732549197552
688,689,139,156,10,28.9424,17.9103,19.0244,0.007421700998020392,0.2558688473603381
689,690,56,211,32,33.2321,21.7678,23.7188,0.0032727038325458487,0.12800663330356318
690,691,30,105,72,27.8333,20.1143,25.7451,0.0015211920378127022,0.0540596317246592
691,692,40,74,103,29.775,19.9189,28.3418,0.0021421529643886866,0.079513449734422
692,693,265,73,10,30.1358,17.5068,24.5714,0.014466107171168505,0.5328405893077183
693,694,244,56,3,30.3811,17.0536,18.7179,0.013403700716668614,0.4728359704550941
694,695,233,79,4,24.6996,20.4177,19.0,0.011153100204726414,0.3399038121337187
695,696,134,62,47,32.791,20.8387,22.3354,0.007666685634054015,0.3090114159409055
696,697,118,134,48,30.3644,20.8284,23.4567,0.006445849380759488,0.23622774242733371
697,698,40,120,63,27.2,26.0,23.7551,0.0020186738602714707,0.06953569573306351
698,699,209,106,20,28.3397,17.0849,16.0377,0.010966820738505094,0.37354221655701275
699,700,78,214,12,28.8846,22.7991,21.875,0.0040968058033295915,0.14601393156111217
700,701,68,212,20,36.0294,27.3679,26.6761,0.004150685748579513,0.17321400418382765
701,702,230,88,5,29.4043,15.9432,21.8293,0.012277219486288023,0.4321846353605549
702,703,214,50,24,31.0187,13.58,19.9888,0.011896632933918763,0.43896994686574453
703,704,43,146,56,27.9302,22.7329,23.2903,0.002192321872649675,0.08157325002675629
704,705,106,133,28,29.3679,17.1579,17.9626,0.0057297065058833615,0.19289958665201423
705,706,116,72,54,28.0086,17.6944,28.5439,0.0059601195572948195,0.21324020681930514
706,707,226,72,22,32.1726,12.9722,20.9231,0.012910708097802901,0.4907151785047824
707,708,183,100,10,31.082,17.76,22.0769,0.010180539800855277,0.37553330072716135
708,709,143,131,18,32.8601,16.7863,19.6949,0.008294179086241376,0.3139417737587616
709,710,43,99,84,29.4419,22.7273,29.1822,0.0023018756959566795,0.07925263125062947
710,711,90,139,32,29.8,19.482,19.9388,0.004894033630224236,0.1749377270102211
711,712,157,124,21,33.7452,15.0242,20.0725,0.009232148437908053,0.3667220453304629
712,713,74,186,30,31.1622,18.4194,26.0889,0.0041145327621254476,0.15084265311823364
713,714,101,131,32,29.7723,23.374,25.8783,0.005412389879996854,0.19453951661488955
714,715,289,40,5,27.8235,13.0,20.2222,0.014992656891022423,0.49928784260289943
715,716,172,72,37,30.4302,11.375,19.7234,0.009432108722427527,0.33578596321678417
716,717,200,74,18,31.095,14.7027,19.3443,0.011151741867487646,0.4084692398024751
717,718,206,84,5,27.8252,12.8571,19.3958,0.01069843176286404,0.3560615959099565
718,719,163,82,22,30.7853,17.378,18.1818,0.009027963727684954,0.32419526541442734
719,720,50,96,71,27.6,17.8646,25.9135,0.0025833309299879118,0.0909692106084946
720,721,47,89,69,20.3191,15.8652,25.1512,0.0019882929296333495,0.05356653014955511
721,722,47,66,93,33.1064,19.2576,29.2719,0.0026536645683144446,0.1111454901070357
722,723,47,80,62,28.4681,15.0125,26.2922,0.0024617443032055827,0.08931664773042132
723,724,57,91,75,34.3509,19.5714,28.9484,0.0033413804404901102,0.13999089565837694
724,725,165,71,37,32.7636,20.507,24.1111,0.009511793963047055,0.36014713370531576
725,726,23,82,82,22.1304,19.3537,25.5964,0.0010095001354375837,0.03237098094775305
726,727,35,94,58,28.8,23.6702,27.2642,0.001867047572299785,0.06107166202900146
727,728,38,91,81,35.5263,19.011,29.5179,0.002330461223259086,0.0952822074078627
728,729,80,90,95,30.0,18.5556,27.8122,0.004314399144197696,0.16597586658536465
729,730,119,127,33,28.563,20.5748,26.7065,0.0062386090445627875,0.21523272295881923
730,731,43,123,71,25.1163,18.374,24.5792,0.002080783661447301,0.06576775306020091
731,732,156,127,15,30.6603,15.0157,18.65,0.008646308802272967,0.31415393058123603
732,733,244,63,8,31.5984,17.4127,23.5957,0.013825671036200885,0.5041385137059178
733,734,40,89,96,24.6,16.3596,24.8502,0.0018983648352263985,0.06100970099172479
734,735,107,209,16,35.9907,21.8947,21.15,0.006571892092389344,0.2762969786666198
735,736,224,65,18,33.4554,19.5846,22.9844,0.013115459614571182,0.5070542049785788
736,737,65,138,45,28.6308,19.558,21.4211,0.0034006913747419276,0.12437174922943943
737,738,88,104,55,31.125,21.4615,30.4839,0.004844789387817101,0.1824466208143724
738,739,253,52,19,27.087,11.7692,16.6491,0.012893682352726797,0.4029639879459777
739,740,107,134,33,28.8131,19.5821,23.5872,0.0056181469265043854,0.20383052824988832
740,741,167,74,37,33.6287,19.2297,23.4245,0.009838087751493772,0.38168936332726505
741,742,88,111,60,29.8864,19.6216,22.66,0.004731170966652696,0.17717456745123253
742,743,27,90,88,26.1481,20.9778,29.2607,0.0013217310359995768,0.04726728953129353
743,744,269,44,2,31.8699,13.4545,20.7429,0.01528715781105615,0.5658609426830382
744,745,88,54,79,31.25,18.4259,25.8557,0.004958743684234332,0.17957195800582218
745,746,48,117,63,31.8333,23.1453,28.4421,0.00268894055020236,0.10307032793872732
746,747,267,23,7,29.3034,16.8696,17.2727,0.014332282320434724,0.4979723684116213
747,748,215,68,12,31.8605,14.6618,23.2941,0.012113273290960742,0.4525962202351232
748,749,77,87,64,30.5844,11.977,22.9503,0.004240264746141312,0.15268297279779378
749,750,241,65,4,33.2863,23.4,16.4412,0.013996548830081527,0.538958887800457
750,751,228,76,11,24.7412,19.8289,21.9302,0.010966898470734043,0.3297185191781654
751,752,281,17,4,26.2064,13.9412,11.08,0.013864884957256582,0.45997796541959524
752,753,35,244,8,24.0286,25.582,20.8621,0.001644779426971889,0.04843478994960429
753,754,263,46,9,27.8897,17.1087,17.0286,0.013630529030112876,0.4634015774841897
754,755,205,78,7,28.3659,22.0897,18.85,0.010680448709500117,0.3703628437060659
755,756,228,78,2,24.3114,12.7949,14.0333,0.010793032161901736,0.3289380308827518
756,757,86,68,65,33.2907,19.1029,27.1971,0.004968787984139499,0.20005320103260266
757,758,163,91,31,32.6442,21.4505,26.6848,0.009312620193344067,0.36153434045343724
758,759,293,19,3,28.8601,9.2632,15.0,0.015491300438956112,0.5410762096465742
759,760,85,107,41,33.1412,22.6916,24.7047,0.004858195085018113,0.19246710893358862
760,761,169,110,40,32.8462,15.5455,21.9778,0.009807550214058974,0.37300235500705137
761,762,80,118,47,32.675,26.678,29.2667,0.004537071327868152,0.18054832498350534
762,763,105,85,46,36.7333,19.9765,26.0685,0.006500963742771539,0.2764460005807839
763,764,51,141,66,30.6275,26.2482,31.2402,0.0027618575160016754,0.11172660959584847
764,765,32,83,83,24.7188,19.7831,30.1447,0.001501170225899687,0.05341332376102401
765,766,28,82,97,32.6429,19.061,26.8205,0.001587876310799094,0.0639049595500964
766,767,133,121,27,27.8722,22.6942,23.7241,0.006911485385730002,0.22265860110476168
767,768,172,79,22,30.0349,20.0127,20.9265,0.009295512478808594,0.33455220246322176
768,769,145,132,27,31.6552,21.3788,24.0588,0.0081506239160697,0.308356380919836
769,770,53,168,47,27.8868,16.8631,23.4417,0.0027208761875625424,0.100502878787171
770,771,177,130,13,26.1582,19.0846,18.7736,0.00879379360452356,0.2759654358199016
771,772,106,99,55,29.9245,13.7778,24.3429,0.005775165982508548,0.2036368688534912
772,773,62,126,39,27.3871,21.7937,22.2105,0.003159764676037662,0.10482559361605409
773,774,151,156,4,34.8874,17.4423,21.3529,0.009088829416694942,0.3663464939948902
774,775,123,101,36,34.0,15.8218,25.0992,0.007310220372018526,0.2861289952125984
775,776,224,57,23,27.567,13.0877,19.7766,0.011544347702903426,0.3863753669033389
776,777,181,65,33,33.9282,11.1077,19.1273,0.010678779159429932,0.427888758733682
777,778,135,136,28,33.3704,16.4926,17.4904,0.007920806412207403,0.3024130605102194
778,779,62,89,61,23.6774,10.4157,19.0495,0.002908543211060489,0.09213595104355053
779,780,144,75,32,36.7778,16.2267,22.2661,0.008929583979384726,0.3780582882705981
780,781,157,71,22,32.1083,26.1127,31.0891,0.00887976964562662,0.346323208442189
781,782,205,105,5,28.5463,23.7238,16.1563,0.010778005306765448,0.3739281345683022
782,783,264,35,4,25.178,11.9143,15.4857,0.012755120705265598,0.4155215083733227
783,784,80,191,27,34.5,23.8482,27.4533,0.0047407662916344505,0.20046586744050293
784,785,114,124,22,31.4123,18.8468,24.5632,0.006389071926549915,0.23168627040591222
785,786,224,89,6,29.3393,20.8427,18.0588,0.011994188223496792,0.4184768676541347
786,787,29,105,83,34.5172,22.8952,28.8526,0.0017272920544461714,0.0696024390136913
787,788,205,64,24,30.3122,20.0313,25.9855,0.011216858817799732,0.3995582192541331
788,789,222,54,21,29.2658,14.0556,21.5439,0.011862464401172505,0.42009745358231326
789,790,33,172,54,20.7576,21.343,27.0738,0.0014051499284639722,0.03870699138228441
790,791,221,48,24,26.9367,12.5,22.1644,0.011187603804922924,0.3617743852084266
791,792,124,89,50,33.0323,19.7191,25.3571,0.007166951307560751,0.28952779975729853
792,793,276,46,3,29.6159,9.5652,12.8966,0.01485534151827039,0.5377882347690278
793,794,30,202,32,26.7667,23.8317,29.6842,0.001527701753474628,0.04783225580716779
794,795,73,203,41,30.589,21.3103,23.6726,0.004048965382697692,0.14843785117112127
795,796,48,174,56,28.25,19.6954,25.2464,0.0024741846662407695,0.08715746184085667
796,797,134,133,28,33.7761,17.1654,20.6447,0.007933785028799734,0.3059562048453232
797,798,66,144,63,28.2121,21.1944,24.4129,0.0034223435261347876,0.12413114175523392
798,799,176,100,20,29.7727,20.0,20.2361,0.009465635495629218,0.34957096440574537
799,800,154,70,19,28.487,18.1286,18.6909,0.008094432947075222,0.27081847203401693
800,801,115,120,24,28.1565,23.1667,25.975,0.0060481392430615805,0.20485188205064836
801,802,65,170,35,32.0923,21.9765,26.5179,0.0036384490647486246,0.14378797704877755
802,803,132,100,40,34.5076,22.91,28.1,0.007826106005106772,0.3171736007824664
803,804,80,148,40,28.1875,25.9392,30.4779,0.004102331479631896,0.14547469858325068
804,805,84,103,54,24.3929,17.0291,22.2825,0.003982508521127698,0.12215117955004064
805,806,120,167,30,34.6583,16.5988,22.5122,0.007272593232196974,0.2860086882790518
806,807,212,45,2,31.5377,15.5333,16.3043,0.011868294855324278,0.44709223240719437
807,808,197,90,15,24.2893,11.5333,21.931,0.009331085812361814,0.2818016927210406
808,809,227,101,5,28.2863,14.4554,17.7368,0.01187378219495312,0.4027393422257227
809,810,242,40,21,31.1074,19.475,19.6582,0.01342224682946194,0.5003177881246273
810,811,116,149,33,30.3276,18.4899,21.4476,0.006361403660020331,0.23044160696299917
811,812,42,81,91,22.4048,15.2099,22.9299,0.001869537924309661,0.060882157597633844
812,813,17,201,54,21.7059,25.592,24.9856,0.0007547803684971639,0.01964612036712579
813,814,20,204,42,19.55,24.7843,22.051,0.0008176551671652801,0.025990703832972036
814,815,123,120,39,31.813,17.4083,21.5932,0.00696730863363538,0.25824534283176404
815,816,86,89,60,31.8488,27.5169,27.7044,0.004882641620388632,0.18567978387452455
816,817,265,62,6,29.8453,13.1129,21.28,0.01430112438048349,0.5273142101000358
817,818,47,141,60,35.2766,20.1418,25.8924,0.0028919752979705486,0.1129632356675602
818,819,143,121,20,33.3776,22.4215,25.4306,0.008347499457209593,0.32441718990323615
819,820,80,178,27,37.8125,23.4213,22.9773,0.005035025558022337,0.22274673036138865
820,821,186,119,1,31.6559,15.605,17.7407,0.010444552916580726,0.3908207241264361
821,822,82,174,35,37.7317,18.2874,24.4444,0.00522929941014065,0.22055271359768994
822,823,98,91,52,30.449,15.9341,26.5975,0.005404943511763269,0.18777916068689768
823,824,154,87,39,33.039,18.9885,25.4688,0.008865780878588669,0.3510202261108195
824,825,74,110,59,32.3649,18.3273,27.3563,0.004182098822305365,0.16882519240095567
825,826,219,87,14,27.1279,12.6782,16.3934,0.011162737592937283,0.3614403412602173
826,827,48,104,83,29.5417,18.4327,26.0051,0.0025540736001961376,0.09286750434440433
827,828,151,112,21,27.6093,17.9911,22.8904,0.0077914126138519625,0.2559249915164093
828,829,141,145,13,29.3759,16.4069,22.2987,0.007505247786603597,0.27505997522826275
829,830,129,67,43,34.6977,16.7761,23.7947,0.007642420913386881,0.32158551171306043
830,831,29,108,80,21.1034,16.8519,24.5877,0.0012439274194547367,0.03965009951171216
831,832,130,119,30,31.8231,21.7815,22.066,0.007377078444119258,0.27647539921161696
832,833,130,93,48,33.4308,18.0,26.7712,0.007569576193115803,0.2993843464521189
833,834,109,146,27,31.3028,19.0205,24.961,0.006055177660390799,0.2259078784736486
834,835,212,79,15,28.8019,15.1013,22.04,0.011163721902322492,0.3943772051631131
835,836,159,98,22,32.7233,19.6531,22.9459,0.009089935144892746,0.35635145245710015
836,837,144,114,21,32.7153,18.7018,24.0,0.008354222997729758,0.3243360068629261
837,838,33,103,70,35.1515,19.3883,28.8539,0.0020132070847651393,0.08045279707307883
838,839,153,54,20,28.9935,14.963,23.96,0.008103715413204877,0.2893245293066685
839,840,144,76,24,31.7986,18.8684,24.3333,0.00815058346364573,0.3053347848421101
840,841,139,117,35,34.1871,23.9573,27.2826,0.008259365186489709,0.3266855066120996
841,842,159,135,23,32.1195,19.2444,23.9143,0.00904891237814727,0.34155679074730555
842,843,195,40,35,31.9538,19.475,22.175,0.011024268330121396,0.42193692325405135
843,844,253,53,21,30.4901,15.3585,18.7429,0.013942029562154816,0.5024908864681075
844,845,260,71,1,27.9769,14.0282,15.5806,0.013478757174893568,0.4476586237471583
845,846,130,139,1,28.7385,22.6906,18.5152,0.006802281618883028,0.24036822666826602
846,847,316,11,1,29.8861,9.9091,13.7188,0.017140797056227418,0.6175790229132107
847,848,286,48,7,29.0804,11.8125,15.0,0.015229550146958712,0.5294166683947832
848,849,239,101,4,33.6569,19.0099,18.25,0.014023978086151575,0.5454023099046098
849,850,307,21,2,25.5375,4.5714,16.3,0.014980391487326996,0.46555953164030967
850,851,274,48,3,30.4307,18.4375,19.5806,0.014922588499221314,0.5485928816204136
851,852,251,81,2,29.7729,15.2222,15.8182,0.013672798936692836,0.4809798913842992
852,853,242,72,3,31.0661,17.75,17.75,0.013561599303129803,0.48128512812469065
853,854,258,50,4,29.2054,13.14,21.7381,0.013829994581913644,0.46713254187463593
854,855,286,30,3,24.3217,11.0333,13.0,0.013510387583397699,0.40937420784200157
855,856,305,39,2,27.6459,10.6923,14.3793,0.015642390203164665,0.5242781719701293
856,857,44,98,67,34.8636,16.4592,25.5187,0.0026886682934464407,0.10148191955440562
857,858,286,51,2,29.7587,21.5686,19.0,0.015471407673615411,0.546755328545294
858,859,315,37,3,26.9937,16.6486,17.3571,0.01599697615722455,0.5334126835946121
859,860,347,10,2,27.6744,17.7,16.9048,0.017870251836332222,0.613040659968119
860,861,167,138,9,34.982,20.1594,23.3243,0.010136735929075736,0.40286584365398187
861,862,251,73,6,28.51,15.5479,19.7778,0.013194791286193741,0.4472729776047385
862,863,231,82,2,29.342,10.1341,15.5556,0.012397814418722852,0.41809852845519646
863,864,153,147,2,35.0784,20.5374,15.7667,0.009212794953230203,0.3720050119242451
864,865,96,152,34,32.5417,23.7829,25.2941,0.005530677185700523,0.20792378958239763
865,866,145,105,8,26.9862,18.1048,19.5082,0.007315730236494565,0.2487930620398002
866,867,165,82,33,37.3152,20.3293,24.1456,0.010347478780059387,0.4359654155372576
867,868,79,199,16,34.0633,24.2814,23.6774,0.00467881211724503,0.18287632735610632
868,869,149,93,23,25.2282,14.9892,17.5595,0.0071227738067079095,0.23018025885987858
869,870,265,51,6,29.7698,13.7843,19.2333,0.014325610839049274,0.5151802277198002
870,871,196,109,8,30.2551,18.5229,17.4889,0.010810541807348832,0.38008979195194054
871,872,150,152,3,32.4333,19.4803,18.9024,0.008532441477844384,0.3317075123887108
872,873,148,141,9,30.5608,24.227,17.5676,0.008143768981279076,0.2950773878190484
873,874,297,19,1,28.9495,13.5263,13.6111,0.015619975392685904,0.5680797767598779
874,875,187,116,7,29.7059,16.8621,21.5,0.01002901703177915,0.358041660767703
875,876,162,116,23,33.963,22.1897,21.4627,0.009571660943547302,0.37686034814606784
876,877,213,50,19,28.1784,18.3,22.863,0.011026463148486489,0.3900226528918569
877,878,73,218,8,32.137,28.3119,21.6977,0.0041742777677629,0.15635354834635656
878,879,144,112,16,28.2431,17.7321,20.5385,0.007605418985594382,0.2573573027346256
879,880,288,25,6,29.2049,15.12,21.2439,0.015426801589505951,0.5341150917583021
880,881,236,72,6,25.4025,11.2361,20.1875,0.01149871722610224,0.3567481177698389
881,882,87,184,27,28.046,24.712,24.9888,0.004523940848588242,0.15628538285919086
882,883,78,117,37,39.9103,17.2735,27.1374,0.005197630810061976,0.22837211478630054
883,884,202,109,5,31.3267,17.1101,17.45,0.011337210926772912,0.41657796408261705
884,885,155,137,5,23.6581,11.3212,13.8444,0.007210026939666841,0.20548204376111384
885,886,198,105,11,28.6212,17.8095,18.0652,0.010376376188760963,0.36185200392745326
886,887,56,184,35,32.875,22.5326,22.4381,0.0032324763104306237,0.12347901857367477
887,888,31,162,58,25.6774,22.2099,27.4506,0.0015073416639373365,0.0491753926762921
888,889,215,59,26,34.8279,13.7627,21.6824,0.01285800937689255,0.5156837729696238
889,890,181,100,27,33.895,20.98,24.9859,0.010687938316896997,0.4200683766685233
890,891,128,163,30,30.0156,24.3252,24.043,0.006978020145823302,0.24938462345489384
891,892,133,91,39,31.0677,15.8352,23.1333,0.007416280340353196,0.2723913118260174
892,893,81,163,8,30.8889,21.9325,19.1739,0.004481852481179711,0.16535704885485783
893,894,159,84,33,26.2075,14.0595,20.7727,0.007879189861369342,0.2672244432573804
894,895,211,93,1,33.3412,27.086,18.8387,0.012332949181551658,0.47545538984058855
895,896,223,63,14,23.157,15.6508,18.7143,0.010230891201759995,0.2942174963254694
896,897,79,52,65,33.7468,10.6538,24.865,0.004662253426367483,0.1826530259084032
897,898,69,127,53,27.9565,21.4331,23.7179,0.00358527181066053,0.12285840184312727
898,899,13,293,4,15.1538,23.372,19.0968,0.00046057834759525917,0.011502259540834689
899,900,151,159,9,26.5695,16.9182,16.1509,0.007507819337907522,0.24808751180921657
900,901,190,86,24,33.8789,20.3488,24.3556,0.011185668381274915,0.4460279892521319
901,902,143,105,26,32.9231,23.4571,23.4667,0.008317844295632416,0.31786820750805256
902,903,220,73,6,29.3682,14.6438,20.3714,0.011805866157642198,0.4054875518786976
903,904,211,76,27,30.8626,16.7237,22.0656,0.011714900019245262,0.4201096598740281
904,905,267,78,4,31.3483,12.3462,16.5641,0.014890257575474287,0.5540513895579962
905,906,154,67,49,28.7727,11.7164,22.1449,0.008142279396116205,0.27989891528539484
906,907,197,91,6,30.5939,20.989,16.6,0.010835682448347511,0.3961801828201407
907,908,57,153,40,29.4561,28.5686,29.5962,0.00301966724608677,0.11048019363783036
908,909,63,131,48,25.6349,23.9084,30.7,0.0030848858392446997,0.09975210833839188
909,910,182,136,12,34.8901,21.6324,20.1538,0.011009207434712967,0.43893544631878223
910,911,179,98,21,33.1453,19.2245,22.4464,0.01042983368881732,0.4016108997174857
911,912,135,125,16,27.8074,17.768,17.6338,0.006941239178890907,0.238418763678924
912,913,243,48,18,30.5309,9.2917,19.9184,0.013333095667358512,0.4814044508282632
913,914,136,127,30,27.1176,20.0,23.4524,0.006919582773546513,0.22715912666095145
914,915,230,78,9,24.8261,16.3974,17.2,0.011033096836479638,0.3336706312874539
915,916,209,90,14,35.3684,20.4,24.2766,0.012647065999595461,0.5219457050856859
916,917,191,96,14,27.5445,16.8125,15.0,0.009761970862318892,0.3322166400829885
917,918,99,187,18,31.6263,22.8717,22.6329,0.005628387006428504,0.20188018042094624
918,919,55,128,66,35.4364,21.8828,30.1018,0.003267189713107526,0.1406163612890958
919,920,88,130,32,29.8295,21.0538,24.8119,0.0047531897747217925,0.17229967412748426
920,921,69,71,76,27.7971,15.9014,27.4267,0.003530451159657221,0.12307302283139702
921,922,27,66,95,21.3333,13.7727,24.8276,0.0011734938125373903,0.03495646644704426
922,923,155,132,18,33.2194,22.8182,22.3134,0.009037967479695045,0.34857426074681863
923,924,61,170,43,29.9508,23.0176,26.2681,0.0032733289771163694,0.12213661554952301
924,925,133,135,32,27.609,21.1778,24.5,0.006886326267627008,0.22962450207274093
925,926,152,127,15,29.5724,19.9528,20.0238,0.008218097025983846,0.28056606817533847
926,927,104,155,20,31.5481,19.1613,22.3607,0.005849892034636671,0.2192364761975077
927,928,45,152,47,25.9778,21.0526,27.7852,0.002232523287328536,0.06866391807829066
928,929,100,123,50,31.26,18.8374,22.405,0.00550983749334921,0.21377495563017157
929,930,128,94,27,30.9609,14.1702,21.7586,0.0070541516281360135,0.2650289840092909
930,931,90,93,33,36.0111,15.0215,23.952,0.005514524824035396,0.22690170059804632
931,932,102,130,43,34.0882,19.9769,23.9912,0.0060831219705113435,0.2369798331200647
932,933,31,257,9,36.6129,24.249,22.5128,0.001870653638649879,0.08486749822568733
933,934,149,162,19,29.7987,20.3333,22.32,0.00798380821951193,0.294232904765358
934,935,288,63,3,29.2014,15.3492,15.3,0.015465439298845605,0.5453616391112948
935,936,87,218,8,34.2414,22.5046,18.625,0.00517153095228577,0.2049548826265215
936,937,120,65,49,31.1,15.5385,22.4931,0.006662710098834671,0.24580831730873154
937,938,208,55,1,30.3894,18.7091,18.4737,0.011406803667075313,0.4064371319837315
938,939,196,96,7,26.8622,16.8125,15.7381,0.009910497120788444,0.31354541561369065
939,940,176,100,13,31.017,15.35,18.0484,0.009818737618591278,0.35323142906670424
940,941,192,125,3,27.3438,16.952,16.1707,0.009883463792767746,0.313281470865187
941,942,144,112,27,39.5208,27.9464,28.0,0.0094127142878512,0.4115249560502159
942,943,196,96,9,29.1327,17.1458,18.6939,0.010456719921657476,0.3642487015584904
943,944,144,129,13,31.0972,19.9922,18.4167,0.008025641941749784,0.290788894694454
944,945,191,93,18,24.9791,11.3011,20.3871,0.009116633094400669,0.28699261235965734
945,946,239,85,12,25.8577,18.9647,21.2182,0.011754240549481085,0.37985795823908836
946,947,140,126,29,29.7929,19.2222,24.0959,0.007583972449698693,0.26818377984383857
947,948,128,167,11,30.5078,17.0838,15.1791,0.007007314278729897,0.2615165968670902
948,949,36,95,82,28.6111,16.1053,27.7021,0.0018819383110945703,0.06975958469025215
949,950,38,140,50,23.6053,21.5071,29.0106,0.0017315689955597923,0.05528969927203952
950,951,129,131,17,32.031,24.3588,23.7612,0.0072888759221475695,0.2776748124259398
951,952,59,165,18,29.4746,25.0121,22.7049,0.0031252041397654166,0.11369136249343932
952,953,156,92,10,28.0513,17.5326,19.875,0.008060639041940905,0.269563327055771
953,954,133,121,30,32.5639,18.4876,23.0,0.007663405144583444,0.2885370969853785
954,955,61,112,60,28.2951,17.7679,25.9843,0.0031816818142013322,0.10929041193617406
955,956,67,120,49,25.6119,22.3,24.528,0.003220653951545543,0.11165010204018615
956,957,209,83,28,28.9569,16.6386,22.2625,0.011082111292657803,0.37863686268084157
957,958,125,150,24,26.424,20.2533,23.7701,0.006223916844296197,0.20931963515208554
958,959,295,25,0,32.5254,17.12,16.56,0.017032558664314267,0.634386214819584
959,960,165,111,19,35.0909,24.5135,27.1471,0.010021006611742687,0.40115897194028677
960,961,52,195,46,31.7692,26.4974,31.0973,0.002940760379125366,0.10887610799200324
961,962,119,147,35,30.8824,24.5918,28.1346,0.006582199364719981,0.24665188765213375
962,963,145,92,12,31.7034,19.3587,21.6818,0.00813847722323783,0.3027768259760171
963,964,255,70,2,27.4078,13.9857,13.2963,0.012965592015123801,0.43670279082237806
964,965,116,219,2,30.9655,20.3744,18.4348,0.006433749446510749,0.23157330373680302
965,966,224,45,20,28.375,13.3333,18.2985,0.011678604243221842,0.41217309804756025
966,967,120,157,20,32.5417,20.2803,25.254,0.0068928414560242976,0.2593352802856856
967,968,36,168,34,22.2222,22.4226,25.7167,0.0016037229518614192,0.04528981027650595
968,969,122,113,30,30.1885,18.9204,21.7802,0.006622638563745192,0.24299550361071462
969,970,196,56,0,26.2602,22.3571,14.1111,0.00976785145299811,0.3074529494557526
970,971,173,146,7,31.0578,13.589,17.2222,0.009599218967749153,0.3536906941620537
971,972,15,103,85,25.4,16.4369,27.8089,0.0007314171732645741,0.023773728586386846
972,973,35,158,64,19.6286,24.2405,23.6054,0.0014379452577963003,0.03904903064619365
973,974,75,81,77,30.6533,14.4444,23.8315,0.00416614414520444,0.1524358904593474
974,975,234,61,7,28.5171,14.7049,19.9792,0.012268682798897111,0.4255627659001165
975,976,158,87,34,28.7468,14.6207,22.1034,0.008359969540563644,0.28897595741097964
976,977,95,80,61,27.6632,19.625,24.4188,0.0049506074450544005,0.16431647747178746
